sku_id,period,qty_total,category_id
3022776581,2025-06-09,-0.23865114763774634,672241
3022776581,2025-06-16,-0.2385855894786666,672241
3022776731,2025-03-10,0.399784762354242,672241
3022776731,2025-03-17,0.40385390473904237,672241
3022776731,2025-03-24,0.40766088419241475,672241
3022776731,2025-03-31,0.4124957941122384,672241
3022776731,2025-04-07,-0.051501747159767075,672241
3022776731,2025-04-14,-0.048389471431796005,672241
3022776731,2025-04-21,0.42320024286346425,672241
3022776731,2025-04-28,-0.04249016981709092,672241
3022776731,2025-05-05,-0.04030104126134587,672241
3022776731,2025-05-12,-0.03938637765503569,672241
3022776731,2025-05-19,0.43083286072891985,672241
3022776731,2025-05-26,-0.039673861644921954,672241
3022776731,2025-06-02,-0.0376824411014928,672241
3022776731,2025-06-09,-0.03665020067349084,672241
3022776731,2025-06-16,-0.035946588863786294,672241
3238598023,2025-03-10,0.3604160245041756,672241
3238598023,2025-03-17,1.3479727655835037,672241
3238598023,2025-03-24,-0.1643818876265069,672241
3238598023,2025-03-31,-0.17637419318878533,672241
3238598023,2025-04-07,-0.1881340374500753,672241
3238598023,2025-04-14,-0.19965574408204406,672241
3238598023,2025-04-21,-0.21093531586104727,672241
3238598023,2025-04-28,-0.2219711570468327,672241
3238598023,2025-05-05,-0.23276157710322534,672241
3238598023,2025-05-12,-0.24330406282742745,672241
3238598023,2025-05-19,0.24641632703216543,672241
3238598023,2025-05-26,-0.26368005454148874,672241
3238598023,2025-06-02,-0.27348967594183426,672241
3238598023,2025-06-09,-0.28305711703027747,672241
3238598023,2025-06-16,0.2076246397009669,672241
3252722291,2025-03-10,-0.12212975033182233,672241
3252722291,2025-03-17,-0.12206270783517846,672241
3252722291,2025-03-24,-0.1220233631008752,672241
3252722291,2025-03-31,-0.12201264253971285,672241
3252722291,2025-04-07,-0.12202530400797632,672241
3252722291,2025-04-14,-0.12205126695394827,672241
3252722291,2025-04-21,-0.1220801401929194,672241
3252722291,2025-04-28,-0.12210244185615149,672241
3252722291,2025-05-05,0.377919286721175,672241
3252722291,2025-05-12,-0.12210150032856006,672241
3252722291,2025-05-19,-0.12208945947897713,672241
3252722291,2025-05-26,-0.12205836531167094,672241
3252722291,2025-06-02,-0.12202412669966484,672241
3252722291,2025-06-09,-0.12198414498433366,672241
3252722291,2025-06-16,-0.12194424134287535,672241
3576081009,2025-03-10,-0.10845768393054311,672241
3576081009,2025-03-17,-0.10852266940989566,672241
3576081009,2025-03-24,-0.10852498642279354,672241
3576081009,2025-03-31,-0.10852611359615445,672241
3576081009,2025-04-07,-0.10852608282977548,672241
3576081009,2025-04-14,-0.10852500960925864,672241
3576081009,2025-04-21,0.3901626514292152,672241
3576081009,2025-04-28,-0.10851943511966117,672241
3576081009,2025-05-05,-0.1085135072158715,672241
3576081009,2025-05-12,-0.10848225567883144,672241
3576081009,2025-05-19,-0.10845047760839385,672241
3576081009,2025-05-26,-0.10839355321144067,672241
3576081009,2025-06-02,-0.10838559754136463,672241
3576081009,2025-06-09,-0.10836510703013011,672241
3576081009,2025-06-16,-0.10834470714670509,672241
3577564803,2025-03-10,4.925045292373458,672241
3577564803,2025-03-17,4.925186598309719,672241
3577564803,2025-03-24,3.4250862520745446,672241
3577564803,2025-03-31,5.425628666761701,672241
3577564803,2025-04-07,3.425417962248905,672241
3577564803,2025-04-14,5.425915885189237,672241
3577564803,2025-04-21,3.425715939829322,672241
3577564803,2025-04-28,3.925934187299546,672241
3577564803,2025-05-05,3.926100904725697,672241
3577564803,2025-05-12,2.9260260372622056,672241
3577564803,2025-05-19,5.926745677892071,672241
3577564803,2025-05-26,5.426712500855078,672241
3577564803,2025-06-02,4.427116316237463,672241
3577564803,2025-06-09,3.927421673660481,672241
3577564803,2025-06-16,4.927606001930849,672241
3691275758,2025-03-10,-0.09180343965526057,672241
3691275758,2025-03-17,0.4026014412303099,672241
3691275758,2025-03-24,-0.10287459798189136,672241
3691275758,2025-03-31,-0.1082824090892433,672241
3691275758,2025-04-07,0.3863720601955268,672241
3691275758,2025-04-14,0.3811250928758596,672241
3691275758,2025-04-21,-0.1240180231124258,672241
3691275758,2025-04-28,0.3708864344327857,672241
3691275758,2025-05-05,0.36592981805076125,672241
3691275758,2025-05-12,0.36102462709477134,672241
3691275758,2025-05-19,-0.14381886175018221,672241
3691275758,2025-05-26,-0.14856479525486893,672241
3691275758,2025-06-02,0.34677419170010665,672241
3691275758,2025-06-09,-0.15779705042937098,672241
3691275758,2025-06-16,-0.16228885273848,672241
3692477582,2025-03-10,0.015338534905126225,672241
3692477582,2025-03-17,0.01534913236408876,672241
3692477582,2025-03-24,0.015359990851980414,672241
3692477582,2025-03-31,0.015371212196841337,672241
3692477582,2025-04-07,0.01538283059853008,672241
3692477582,2025-04-14,0.015395130093324078,672241
3692477582,2025-04-21,0.5154190826354802,672241
3692477582,2025-04-28,0.015417391520496392,672241
3692477582,2025-05-05,0.015427311876598494,672241
3692477582,2025-05-12,0.015437671622769336,672241
3692477582,2025-05-19,0.015448432163453256,672241
3692477582,2025-05-26,0.015460047938115312,672241
3692477582,2025-06-02,0.015471474225758945,672241
3692477582,2025-06-09,1.0155055261899146,672241
3692477582,2025-06-16,0.015487549418685138,672241
3693412504,2025-03-10,0.0,672241
3693412504,2025-03-17,0.0,672241
3693412504,2025-03-24,0.0,672241
3693412504,2025-03-31,0.0,672241
3693412504,2025-04-07,0.0,672241
3693412504,2025-04-14,0.0,672241
3693412504,2025-04-21,0.0,672241
3693412504,2025-04-28,0.0,672241
3693412504,2025-05-05,0.0,672241
3693412504,2025-05-12,0.0,672241
3693412504,2025-05-19,0.0,672241
3693412504,2025-05-26,0.0,672241
3693412504,2025-06-02,0.0,672241
3693412504,2025-06-09,0.0,672241
3693412504,2025-06-16,0.0,672241
3867746102,2025-03-10,0.15467298581659789,672241
3867746102,2025-03-17,0.15468656309393092,672241
3867746102,2025-03-24,0.15469444696523688,672241
3867746102,2025-03-31,0.1546966976209769,672241
3867746102,2025-04-07,0.15470794007451488,672241
3867746102,2025-04-14,0.1547233778052618,672241
3867746102,2025-04-21,0.1547382780412553,672241
3867746102,2025-04-28,0.1547479088978587,672241
3867746102,2025-05-05,0.15475234679197358,672241
3867746102,2025-05-12,0.15476140543716788,672241
3867746102,2025-05-19,0.15477514934639394,672241
3867746102,2025-05-26,0.15474981477641842,672241
3867746102,2025-06-02,0.1547583518406213,672241
3867746102,2025-06-09,0.6548007492529164,672241
3867746102,2025-06-16,0.1546997196551776,672241
3880204628,2025-03-10,-0.039820224441822455,672241
3880204628,2025-03-17,-0.04604103832559131,672241
3880204628,2025-03-24,-0.052176823636658154,672241
3880204628,2025-03-31,-0.058228301100353055,672241
3880204628,2025-04-07,-0.06419572737609845,672241
3880204628,2025-04-14,-0.07007895336273401,672241
3880204628,2025-04-21,-0.07587791579590017,672241
3880204628,2025-04-28,-0.08159280020422736,672241
3880204628,2025-05-05,-0.08722417780413184,672241
3880204628,2025-05-12,-0.09277152154099072,672241
3880204628,2025-05-19,-0.09823511417462591,672241
3880204628,2025-05-26,-0.10361034812109755,672241
3880204628,2025-06-02,-0.1089068586674039,672241
3880204628,2025-06-09,-0.11411873446156234,672241
3880204628,2025-06-16,-0.11924689170889834,672241
3926767355,2025-03-10,-0.01349663051211164,672241
3926767355,2025-03-17,-0.013668495526732771,672241
3926767355,2025-03-24,-0.013856663544880132,672241
3926767355,2025-03-31,-0.014033777180036067,672241
3926767355,2025-04-07,-0.014170590753357387,672241
3926767355,2025-04-14,-0.014331503421698477,672241
3926767355,2025-04-21,-0.014457010908612983,672241
3926767355,2025-04-28,-0.014701921158694342,672241
3926767355,2025-05-05,-0.01497205973308896,672241
3926767355,2025-05-12,-0.015081497509547515,672241
3926767355,2025-05-19,-0.015184365260414445,672241
3926767355,2025-05-26,-0.015221046135162064,672241
3926767355,2025-06-02,-0.015317421193250746,672241
3926767355,2025-06-09,-0.015413845574935914,672241
3926767355,2025-06-16,-0.015511861891238904,672241
4079053893,2025-03-10,-0.4592821077004427,672241
4079053893,2025-03-17,-0.006189901667908837,672241
4079053893,2025-03-24,-0.552634064821774,672241
4079053893,2025-03-31,-0.09867855298191547,672241
4079053893,2025-04-07,0.3557173896047753,672241
4079053893,2025-04-14,-0.1894184025340882,672241
4079053893,2025-04-21,-0.2341374831328734,672241
4079053893,2025-04-28,-0.2784207836151411,672241
4079053893,2025-05-05,-0.8222534607830116,672241
4079053893,2025-05-12,-0.865668350886307,672241
4079053893,2025-05-19,-0.9086449806323449,672241
4079053893,2025-05-26,-0.951212813584583,672241
4079053893,2025-06-02,0.0067690146869452406,672241
4079053893,2025-06-09,-1.0349555280147182,672241
4079053893,2025-06-16,-1.0761711701441383,672241
4166277217,2025-03-10,3.8436828902726603,672241
4166277217,2025-03-17,2.844065583613252,672241
4166277217,2025-03-24,4.344546286722536,672241
4166277217,2025-03-31,5.3447188478452885,672241
4166277217,2025-04-07,5.845087745154374,672241
4166277217,2025-04-14,4.345071521698652,672241
4166277217,2025-04-21,5.345395377665355,672241
4166277217,2025-04-28,5.3456262098852205,672241
4166277217,2025-05-05,4.345445466257054,672241
4166277217,2025-05-12,5.845513017163103,672241
4166277217,2025-05-19,6.345691890154534,672241
4166277217,2025-05-26,5.845731487979313,672241
4166277217,2025-06-02,5.345435151502363,672241
4166277217,2025-06-09,10.345858003667395,672241
4166277217,2025-06-16,4.845955329177938,672241
4203509252,2025-03-10,0.2233435739281413,672241
4203509252,2025-03-17,1.2233133812237134,672241
4203509252,2025-03-24,1.2233066626422224,672241
4203509252,2025-03-31,0.7233078145399454,672241
4203509252,2025-04-07,1.2232801972249248,672241
4203509252,2025-04-14,0.2232880577426687,672241
4203509252,2025-04-21,1.2232455769798976,672241
4203509252,2025-04-28,0.22325103292249576,672241
4203509252,2025-05-05,0.22323486727272857,672241
4203509252,2025-05-12,0.22322517717770368,672241
4203509252,2025-05-19,0.2232211285677131,672241
4203509252,2025-05-26,1.723247260426393,672241
4203509252,2025-06-02,0.7232378120512953,672241
4203509252,2025-06-09,0.22324297263020093,672241
4203509252,2025-06-16,1.2232825606739741,672241
4233243369,2025-03-10,0.14427948337259522,672241
4233243369,2025-03-17,0.1443090385800942,672241
4233243369,2025-03-24,0.14433557125735474,672241
4233243369,2025-03-31,0.644330406284359,672241
4233243369,2025-04-07,0.6443055351435114,672241
4233243369,2025-04-14,0.14428241777377881,672241
4233243369,2025-04-21,0.6442333942316651,672241
4233243369,2025-04-28,0.6442623403865237,672241
4233243369,2025-05-05,0.14453536388148286,672241
4233243369,2025-05-12,8.14455925153946,672241
4233243369,2025-05-19,8.144578316624,672241
4233243369,2025-05-26,0.14454410519788868,672241
4233243369,2025-06-02,0.14429317350013188,672241
4233243369,2025-06-09,0.14426382480722638,672241
4233243369,2025-06-16,0.1443061781470949,672241
4244979510,2025-03-10,-0.00010072364033775205,672241
4244979510,2025-03-17,-0.0001703426701491484,672241
4244979510,2025-03-24,-0.00019769221807630633,672241
4244979510,2025-03-31,-0.0002489649494352708,672241
4244979510,2025-04-07,2.9997116671311113,672241
4244979510,2025-04-14,5.499598614045322,672241
4244979510,2025-04-21,5.499468626995259,672241
4244979510,2025-04-28,3.4993752436357815,672241
4244979510,2025-05-05,2.499266225246391,672241
4244979510,2025-05-12,3.4991967890505284,672241
4244979510,2025-05-19,1.499138832060538,672241
4244979510,2025-05-26,1.499152435597732,672241
4244979510,2025-06-02,1.9991559752889636,672241
4244979510,2025-06-09,-0.0007637518328086346,672241
4244979510,2025-06-16,-0.0007197013820425813,672241
4293110694,2025-03-10,0.03102536955471853,672241
4293110694,2025-03-17,0.031016813740100787,672241
4293110694,2025-03-24,0.031008275824325023,672241
4293110694,2025-03-31,0.030999886174727966,672241
4293110694,2025-04-07,0.03099175168137872,672241
4293110694,2025-04-14,0.030983937573138484,672241
4293110694,2025-04-21,0.030976492297431987,672241
4293110694,2025-04-28,0.03096943928783006,672241
4293110694,2025-05-05,0.03096278968158062,672241
4293110694,2025-05-12,0.030956548127477706,672241
4293110694,2025-05-19,0.030950705165703554,672241
4293110694,2025-05-26,0.03094524682838147,672241
4293110694,2025-06-02,0.030940162135961437,672241
4293110694,2025-06-09,0.030935429335037477,672241
4293110694,2025-06-16,0.030931025690628586,672241
4299736790,2025-03-10,0.004573399989914555,672241
4299736790,2025-03-17,0.0045718053027203436,672241
4299736790,2025-03-24,0.0045716175731719925,672241
4299736790,2025-03-31,0.004572865739771781,672241
4299736790,2025-04-07,0.00457548527404553,672241
4299736790,2025-04-14,0.004579252678256207,672241
4299736790,2025-04-21,0.00458386181163304,672241
4299736790,2025-04-28,0.004588781220059322,672241
4299736790,2025-05-05,0.004593288460758599,672241
4299736790,2025-05-12,0.004596517944651633,672241
4299736790,2025-05-19,0.0045973926530731395,672241
4299736790,2025-05-26,0.00459213385883302,672241
4299736790,2025-06-02,0.504602263295454,672241
4299736790,2025-06-09,0.0045959158566674894,672241
4299736790,2025-06-16,0.004600593080336359,672241
4299740219,2025-03-10,4.02348711106593,672241
4299740219,2025-03-17,4.025047639130911,672241
4299740219,2025-03-24,4.026507272760471,672241
4299740219,2025-03-31,4.027766638629084,672241
4299740219,2025-04-07,4.028838650968749,672241
4299740219,2025-04-14,4.029659337336382,672241
4299740219,2025-04-21,4.030209646784789,672241
4299740219,2025-04-28,4.0304997011128405,672241
4299740219,2025-05-05,4.03052550736745,672241
4299740219,2025-05-12,4.030307763555747,672241
4299740219,2025-05-19,4.029843720830999,672241
4299740219,2025-05-26,4.028425473660389,672241
4299740219,2025-06-02,7.027917756114963,672241
4299740219,2025-06-09,5.526067921017469,672241
4299740219,2025-06-16,7.025600926708038,672241
4391268112,2025-03-10,1.466732992434668,672241
4391268112,2025-03-17,1.4667268986422037,672241
4391268112,2025-03-24,1.4667313158969773,672241
4391268112,2025-03-31,1.4667177513245517,672241
4391268112,2025-04-07,1.4666970495041123,672241
4391268112,2025-04-14,1.4666807697086321,672241
4391268112,2025-04-21,1.4666698364779698,672241
4391268112,2025-04-28,1.4666619724998542,672241
4391268112,2025-05-05,1.466658140751037,672241
4391268112,2025-05-12,1.466655626486196,672241
4391268112,2025-05-19,1.4666437556298286,672241
4391268112,2025-05-26,1.466636462237053,672241
4391268112,2025-06-02,1.4666182423647536,672241
4391268112,2025-06-09,1.4666036255991222,672241
4391268112,2025-06-16,1.4665831852288707,672241
4396560443,2025-03-10,0.6158814539053916,672241
4396560443,2025-03-17,0.6149699397654833,672241
4396560443,2025-03-24,0.6126214995084581,672241
4396560443,2025-03-31,0.6132152681100623,672241
4396560443,2025-04-07,0.6110036429380667,672241
4396560443,2025-04-14,0.608920611919261,672241
4396560443,2025-04-21,0.6127887868266629,672241
4396560443,2025-04-28,0.6168293993273526,672241
4396560443,2025-05-05,0.6210359956497865,672241
4396560443,2025-05-12,0.6254000223292804,672241
4396560443,2025-05-19,0.6270324260189848,672241
4396560443,2025-05-26,0.6922942118909198,672241
4396560443,2025-06-02,0.6965350583013132,672241
4396560443,2025-06-09,0.7003184537842551,672241
4396560443,2025-06-16,0.7036360575280723,672241
4475480724,2025-03-10,6.4404761318114545,672241
4475480724,2025-03-17,6.440374965792704,672241
4475480724,2025-03-24,6.440439042853219,672241
4475480724,2025-03-31,6.44049124830136,672241
4475480724,2025-04-07,6.44048494942755,672241
4475480724,2025-04-14,6.440461637860784,672241
4475480724,2025-04-21,6.440454481268238,672241
4475480724,2025-04-28,6.440466748920397,672241
4475480724,2025-05-05,6.440486541966892,672241
4475480724,2025-05-12,6.440515074867829,672241
4475480724,2025-05-19,6.440566777872511,672241
4475480724,2025-05-26,6.440551153974124,672241
4475480724,2025-06-02,6.440558671180651,672241
4475480724,2025-06-09,6.440518577289647,672241
4475480724,2025-06-16,6.440447390790935,672241
4475481627,2025-03-10,1.7207839878283604,672241
4475481627,2025-03-17,1.755150302890692,672241
4475481627,2025-03-24,1.7884603201674232,672241
4475481627,2025-03-31,1.8207984185679493,672241
4475481627,2025-04-07,1.8522413952937453,672241
4475481627,2025-04-14,1.8828601309431579,672241
4475481627,2025-04-21,1.912720686095767,672241
4475481627,2025-04-28,1.9418858691396077,672241
4475481627,2025-05-05,1.9704169072475344,672241
4475481627,2025-05-12,1.9983748300925492,672241
4475481627,2025-05-19,2.025822609439002,672241
4475481627,2025-05-26,2.0528287979185715,672241
4475481627,2025-06-02,2.079466344740592,672241
4475481627,2025-06-09,2.1058159845616697,672241
4475481627,2025-06-16,2.1319681799438874,672241
4475482043,2025-03-10,0.13745023836183956,672241
4475482043,2025-03-17,0.14175476072000695,672241
4475482043,2025-03-24,0.1460161221386753,672241
4475482043,2025-03-31,0.15023412695218988,672241
4475482043,2025-04-07,0.15440858831885823,672241
4475482043,2025-04-14,0.15853934604562228,672241
4475482043,2025-04-21,0.16262623532494516,672241
4475482043,2025-04-28,0.16666911750535132,672241
4475482043,2025-05-05,0.17066884146292463,672241
4475482043,2025-05-12,0.1746243541713847,672241
4475482043,2025-05-19,0.1785345957141258,672241
4475482043,2025-05-26,0.18239847324601172,672241
4475482043,2025-06-02,0.18621971370250934,672241
4475482043,2025-06-09,0.1899962382991518,672241
4475482043,2025-06-16,0.19372796008098075,672241
4486038235,2025-03-10,0.3133480921962573,672241
4486038235,2025-03-17,0.31332947839187897,672241
4486038235,2025-03-24,0.3133509759078779,672241
4486038235,2025-03-31,0.31339619535755125,672241
4486038235,2025-04-07,0.3134156977323523,672241
4486038235,2025-04-14,0.3133862753101808,672241
4486038235,2025-04-21,0.3133257142597967,672241
4486038235,2025-04-28,0.3132579274887785,672241
4486038235,2025-05-05,0.3131979744431738,672241
4486038235,2025-05-12,0.31315128822271415,672241
4486038235,2025-05-19,0.3131152283960255,672241
4486038235,2025-05-26,0.3130774839582111,672241
4486038235,2025-06-02,0.3130308419605193,672241
4486038235,2025-06-09,0.3129740022386792,672241
4486038235,2025-06-16,0.31292074123090374,672241
4486038328,2025-03-10,0.5447605724140676,672241
4486038328,2025-03-17,0.5620360085327268,672241
4486038328,2025-03-24,0.5791340138990764,672241
4486038328,2025-03-31,0.5960499072149563,672241
4486038328,2025-04-07,0.6127848606059799,672241
4486038328,2025-04-14,0.6293400244197762,672241
4486038328,2025-04-21,0.645710317461903,672241
4486038328,2025-04-28,0.6619074875338159,672241
4486038328,2025-05-05,0.6779267637235166,672241
4486038328,2025-05-12,0.6937635147494874,672241
4486038328,2025-05-19,0.7094362671162567,672241
4486038328,2025-05-26,0.7248759011454436,672241
4486038328,2025-06-02,0.7401808328227608,672241
4486038328,2025-06-09,0.7553034490083179,672241
4486038328,2025-06-16,0.7702446786047787,672241
4486038387,2025-03-10,0.2436212046039376,672241
4486038387,2025-03-17,0.243624680539621,672241
4486038387,2025-03-24,0.24360982952424948,672241
4486038387,2025-03-31,0.24359555046569686,672241
4486038387,2025-04-07,0.24359633962785449,672241
4486038387,2025-04-14,0.24361374177848782,672241
4486038387,2025-04-21,0.24363933066902965,672241
4486038387,2025-04-28,0.24366262718185036,672241
4486038387,2025-05-05,0.2436785629830222,672241
4486038387,2025-05-12,0.243693716383574,672241
4486038387,2025-05-19,0.2437236295486933,672241
4486038387,2025-05-26,0.24372218539434284,672241
4486038387,2025-06-02,0.24376387826493642,672241
4486038387,2025-06-09,0.24379394227073656,672241
4486038387,2025-06-16,0.24382110337663673,672241
4636511797,2025-03-10,1.0002196482999364,672241
4636511797,2025-03-17,1.00056088700214,672241
4636511797,2025-03-24,1.000561384581477,672241
4636511797,2025-03-31,1.0004114477803026,672241
4636511797,2025-04-07,1.00033595845452,672241
4636511797,2025-04-14,1.0003658125021706,672241
4636511797,2025-04-21,1.000394398945382,672241
4636511797,2025-04-28,1.0004343724616462,672241
4636511797,2025-05-05,1.0004400495241448,672241
4636511797,2025-05-12,1.0002848385612269,672241
4636511797,2025-05-19,1.000034698306368,672241
4636511797,2025-05-26,0.9998418674647594,672241
4636511797,2025-06-02,0.999712677424039,672241
4636511797,2025-06-09,0.9995611107250637,672241
4636511797,2025-06-16,0.9993437488032899,672241
4709870548,2025-03-10,1.5366620742857386,672241
4709870548,2025-03-17,1.536623187012141,672241
4709870548,2025-03-24,1.5366968284394051,672241
4709870548,2025-03-31,1.536789596405877,672241
4709870548,2025-04-07,1.536863999616973,672241
4709870548,2025-04-14,1.5369148173362668,672241
4709870548,2025-04-21,1.5369511110104537,672241
4709870548,2025-04-28,1.536983792310459,672241
4709870548,2025-05-05,1.5370204558864053,672241
4709870548,2025-05-12,1.5370636244767248,672241
4709870548,2025-05-19,1.5371109692845468,672241
4709870548,2025-05-26,1.5371584936341283,672241
4709870548,2025-06-02,1.5372007752449772,672241
4709870548,2025-06-09,1.5372334259039753,672241
4709870548,2025-06-16,1.5372537849216674,672241
4723833696,2025-03-10,0.14085963165017956,672241
4723833696,2025-03-17,0.1409661201985284,672241
4723833696,2025-03-24,0.6409341888323241,672241
4723833696,2025-03-31,1.1409988389440429,672241
4723833696,2025-04-07,0.6408932895619579,672241
4723833696,2025-04-14,1.1411349663997439,672241
4723833696,2025-04-21,7.6405214780489,672241
4723833696,2025-04-28,-0.3590920923485388,672241
4723833696,2025-05-05,1.1407931934736755,672241
4723833696,2025-05-12,2.1409323780742646,672241
4723833696,2025-05-19,-0.3591709376172525,672241
4723833696,2025-05-26,0.14099858269558174,672241
4723833696,2025-06-02,2.641000233018361,672241
4723833696,2025-06-09,7.640892364034699,672241
4723833696,2025-06-16,2.6411926525914584,672241
4723910471,2025-03-10,1.844195037381471,672241
