sku_id,category_id,period,qty_total
3022776731,672241,2024-12-09,-0.113894533784411
3022776731,672241,2024-12-16,-0.11398802203065042
3022776731,672241,2024-12-23,-0.11406999839903675
3022776731,672241,2024-12-30,0.38587928749756706
3022776731,672241,2025-01-06,0.38577566191496293
3022776731,672241,2025-01-13,-0.11426208355962242
3022776731,672241,2025-01-20,-0.11430897825752104
3022776731,672241,2025-01-27,0.38567153825969075
3022776731,672241,2025-02-03,0.38559584585108
3022776731,672241,2025-02-10,-0.11441665870766263
3022776731,672241,2025-02-17,0.38553805805081676
3022776731,672241,2025-02-24,0.385560602101776
3022776731,672241,2025-03-03,0.38555063651819055
3238598023,672241,2024-11-25,-0.1497593355512391
3238598023,672241,2024-12-02,-0.17445765968985003
3238598023,672241,2024-12-09,-0.19886095650488872
3238598023,672241,2024-12-16,-0.22296945975296717
3238598023,672241,2024-12-23,0.253211138900448
3238598023,672241,2024-12-30,0.7296812201837033
3238598023,672241,2025-01-06,-0.2935488345745957
3238598023,672241,2025-01-13,0.1834991133524071
3238598023,672241,2025-01-20,-0.33915329322174065
3238598023,672241,2025-01-27,-0.36151805171828233
3238598023,672241,2025-02-03,-0.3835894413965713
3238598023,672241,2025-02-10,-0.40536744859504603
3238598023,672241,2025-02-17,-0.42685170381529464
3238598023,672241,2025-02-24,0.05195276436135496
3238598023,672241,2025-03-03,0.5310470756216814
3252722291,672241,2024-11-25,-0.22876212214155373
3252722291,672241,2024-12-02,0.27122460600750437
3252722291,672241,2024-12-09,-0.2287246500010888
3252722291,672241,2024-12-16,-0.22865487964467723
3252722291,672241,2024-12-23,-0.22859954365407684
3252722291,672241,2024-12-30,-0.2285818009716363
3252722291,672241,2025-01-06,-0.2285966057132386
3252722291,672241,2025-01-13,-0.2286175318178267
3252722291,672241,2025-01-20,0.2713947359358003
3252722291,672241,2025-01-27,-0.22857038498954718
3252722291,672241,2025-02-03,-0.22849234110563932
3252722291,672241,2025-02-10,-0.22839983678675044
3252722291,672241,2025-02-17,-0.22830993738294905
3252722291,672241,2025-02-24,0.2717763677090917
3252722291,672241,2025-03-03,-0.22817541614020784
3576081009,672241,2024-11-25,-0.048784127839730185
3576081009,672241,2024-12-02,-0.04895971642754571
3576081009,672241,2024-12-09,0.4506630357582051
3576081009,672241,2024-12-16,-0.04925723202162685
3576081009,672241,2024-12-23,-0.04938198345651862
3576081009,672241,2024-12-30,-0.04950354175602133
3576081009,672241,2025-01-06,0.45058225154926623
3576081009,672241,2025-01-13,-0.04978165381901038
3576081009,672241,2025-01-20,-0.04993105936129229
3576081009,672241,2025-01-27,0.9495017547341182
3576081009,672241,2025-02-03,-0.050163343494947235
3576081009,672241,2025-02-10,-0.05024757815277871
3576081009,672241,2025-02-17,0.4498753850142259
3576081009,672241,2025-02-24,-0.05045502212423324
3576081009,672241,2025-03-03,-0.05057940539817596
3577564803,672241,2024-11-25,5.764823393076154
3577564803,672241,2024-12-02,5.860260733617348
3577564803,672241,2024-12-09,5.4544752501495575
3577564803,672241,2024-12-16,5.547454801883321
3577564803,672241,2024-12-23,5.639202054323198
3577564803,672241,2024-12-30,5.729718124813912
3577564803,672241,2025-01-06,7.319010369999692
3577564803,672241,2025-01-13,7.407084414264457
3577564803,672241,2025-01-20,6.99392422662956
3577564803,672241,2025-01-27,7.579533410568365
3577564803,672241,2025-02-03,6.663915233551762
3577564803,672241,2025-02-10,7.247080532551736
3577564803,672241,2025-02-17,8.329032294814187
3577564803,672241,2025-02-24,7.409764646896957
3577564803,672241,2025-03-03,6.989267646660512
3691275758,672241,2024-11-25,-0.02992233820619651
3691275758,672241,2024-12-02,-0.038194300540504225
3691275758,672241,2024-12-09,-0.04636773048212248
3691275758,672241,2024-12-16,-0.05444250759918502
3691275758,672241,2024-12-23,0.43758286135653524
3691275758,672241,2024-12-30,-0.07029698585807889
3691275758,672241,2025-01-06,-0.07807667791882648
3691275758,672241,2025-01-13,-0.08575756899699555
3691275758,672241,2025-01-20,0.40666172393788197
3691275758,672241,2025-01-27,-0.10082392542732337
3691275758,672241,2025-02-03,-0.10820943139292966
3691275758,672241,2025-02-10,-0.11549617903063936
3691275758,672241,2025-02-17,-0.12268427054489879
3691275758,672241,2025-02-24,-0.129773775827669
3691275758,672241,2025-03-03,0.3632338440864309
3692477582,672241,2024-11-25,-0.028831088602192897
3692477582,672241,2024-12-02,-0.02883661263017442
3692477582,672241,2024-12-09,-0.02883774709094724
3692477582,672241,2024-12-16,-0.02883698125932789
3692477582,672241,2024-12-23,-0.028836332142359988
3692477582,672241,2024-12-30,-0.028835532888638937
3692477582,672241,2025-01-06,-0.028835087202047093
3692477582,672241,2025-01-13,-0.028835270754293554
3692477582,672241,2025-01-20,-0.028836230772805452
3692477582,672241,2025-01-27,-0.028838045052138883
3692477582,672241,2025-02-03,-0.028840679326718098
3692477582,672241,2025-02-10,-0.028844081278487515
3692477582,672241,2025-02-17,-0.028848147646180468
3692477582,672241,2025-02-24,-0.028852784652428517
3692477582,672241,2025-03-03,-0.028857888895613602
3693412504,672241,2024-11-25,0.0
3693412504,672241,2024-12-02,0.0
3693412504,672241,2024-12-09,0.0
3693412504,672241,2024-12-16,0.0
3693412504,672241,2024-12-23,0.0
3693412504,672241,2024-12-30,0.0
3693412504,672241,2025-01-06,0.0
3693412504,672241,2025-01-13,0.0
3693412504,672241,2025-01-20,0.0
3693412504,672241,2025-01-27,0.0
3693412504,672241,2025-02-03,0.0
3693412504,672241,2025-02-10,0.0
3693412504,672241,2025-02-17,0.0
3693412504,672241,2025-02-24,0.0
3693412504,672241,2025-03-03,0.0
3867746102,672241,2024-11-25,0.1157452910531202
3867746102,672241,2024-12-02,0.11566945660439709
3867746102,672241,2024-12-09,0.11560101072798842
3867746102,672241,2024-12-16,0.11553836316773214
3867746102,672241,2024-12-23,0.11548009224546148
3867746102,672241,2024-12-30,0.1154272005718821
3867746102,672241,2025-01-06,0.11538067964494803
3867746102,672241,2025-01-13,0.11533911289983727
3867746102,672241,2025-01-20,0.11530240576286661
3867746102,672241,2025-01-27,0.11527042376335643
3867746102,672241,2025-02-03,0.11524171452411966
3867746102,672241,2025-02-10,0.11521874941062005
3867746102,672241,2025-02-17,0.11520005637264759
3867746102,672241,2025-02-24,0.1151842537358174
3867746102,672241,2025-03-03,0.11517231891500851
3880204628,672241,2024-11-25,1.201847940789735
3880204628,672241,2024-12-02,0.20188249801582828
3880204628,672241,2024-12-09,0.20188747423311382
3880204628,672241,2024-12-16,0.20189231257447043
3880204628,672241,2024-12-23,0.20189696451135397
3880204628,672241,2024-12-30,0.20190143923086457
3880204628,672241,2025-01-06,0.20190568157948552
3880204628,672241,2025-01-13,1.2018770264941239
3880204628,672241,2025-01-20,0.20191062788866643
3880204628,672241,2025-01-27,0.2019142826192126
3880204628,672241,2025-02-03,0.20191771803477251
3880204628,672241,2025-02-10,0.20192088203106245
3880204628,672241,2025-02-17,0.20192379437512198
3880204628,672241,2025-02-24,0.20192646965390343
3880204628,672241,2025-03-03,0.20192920432383088
3926767355,672241,2024-11-25,-0.030340962958896878
3926767355,672241,2024-12-02,-0.03015775436129886
3926767355,672241,2024-12-09,-0.029975869517357506
3926767355,672241,2024-12-16,-0.029795228024193043
3926767355,672241,2024-12-23,-0.029616181073090914
3926767355,672241,2024-12-30,-0.029438759772408285
3926767355,672241,2025-01-06,0.47084639134588524
3926767355,672241,2025-01-13,-0.029047613030186548
3926767355,672241,2025-01-20,-0.02895474412421628
3926767355,672241,2025-01-27,0.4712451288009726
3926767355,672241,2025-02-03,-0.028734682114992638
3926767355,672241,2025-02-10,-0.028728377878956823
3926767355,672241,2025-02-17,-0.02872503895018519
3926767355,672241,2025-02-24,-0.0287229960762653
3926767355,672241,2025-03-03,-0.028718424897411055
4079053893,672241,2024-11-25,0.7131493431691616
4079053893,672241,2024-12-02,0.7131932381523354
4079053893,672241,2024-12-09,1.2131989675900772
4079053893,672241,2024-12-16,0.7130987658858212
4079053893,672241,2024-12-23,1.7130494851802793
4079053893,672241,2024-12-30,2.713064278955005
4079053893,672241,2025-01-06,1.2130623468567516
4079053893,672241,2025-01-13,0.7131530605982225
4079053893,672241,2025-01-20,0.7132173210451124
4079053893,672241,2025-01-27,0.7132192151433201
4079053893,672241,2025-02-03,1.713264762857455
4079053893,672241,2025-02-10,0.7132175984976763
4079053893,672241,2025-02-17,0.7132017076104122
4079053893,672241,2025-02-24,1.7132054525156064
4079053893,672241,2025-03-03,2.2132388636989133
4166277217,672241,2024-11-25,3.568082881971973
4166277217,672241,2024-12-02,3.5680345171953096
4166277217,672241,2024-12-09,3.568011057864781
4166277217,672241,2024-12-16,3.56798085863821
4166277217,672241,2024-12-23,3.5679418594721986
4166277217,672241,2024-12-30,3.5679131107891724
4166277217,672241,2025-01-06,3.5679070773161974
4166277217,672241,2025-01-13,3.567917164331124
4166277217,672241,2025-01-20,3.5679348026671374
4166277217,672241,2025-01-27,3.567958009452915
4166277217,672241,2025-02-03,4.067979952400554
4166277217,672241,2025-02-10,4.0679869154214465
4166277217,672241,2025-02-17,4.067987780189683
4166277217,672241,2025-02-24,3.5680179617076235
4166277217,672241,2025-03-03,4.568073862076695
4203509252,672241,2024-11-25,0.9922792060857236
4203509252,672241,2024-12-02,1.0038366934683403
4203509252,672241,2024-12-09,1.015115557439631
4203509252,672241,2024-12-16,1.0261162706098481
4203509252,672241,2024-12-23,1.0368375132686063
4203509252,672241,2024-12-30,1.0472789083565286
4203509252,672241,2025-01-06,1.0574411821029575
4203509252,672241,2025-01-13,1.0673236438368503
4203509252,672241,2025-01-20,1.0769270925460803
4203509252,672241,2025-01-27,1.0862527503343515
4203509252,672241,2025-02-03,1.0953018994892127
4203509252,672241,2025-02-10,1.1040754166788282
4203509252,672241,2025-02-17,1.1125749157061902
4203509252,672241,2025-02-24,1.1208031958618432
4203509252,672241,2025-03-03,1.1287633933952526
4233243369,672241,2024-11-25,0.6314113121783711
4233243369,672241,2024-12-02,0.6312878341086886
4233243369,672241,2024-12-09,0.6312488944379029
4233243369,672241,2024-12-16,0.631217806576023
4233243369,672241,2024-12-23,0.6311646887208089
4233243369,672241,2024-12-30,0.6310610767215512
4233243369,672241,2025-01-06,0.6308789000769914
4233243369,672241,2025-01-13,0.6306412182380727
4233243369,672241,2025-01-20,0.6303637760302363
4233243369,672241,2025-01-27,0.6300553145069132
4233243369,672241,2025-02-03,0.6297557729350287
4233243369,672241,2025-02-10,0.6294907441889916
4233243369,672241,2025-02-17,0.6292899960419989
4233243369,672241,2025-02-24,0.6291934297125317
4233243369,672241,2025-03-03,0.6292002724286551
4244979510,672241,2024-11-25,-0.00016313086007957445
4244979510,672241,2024-12-02,-0.0003609133608430959
4244979510,672241,2024-12-09,-0.0005175460565297607
4244979510,672241,2024-12-16,-0.0006503025064501511
4244979510,672241,2024-12-23,-0.0008270556202407686
4244979510,672241,2024-12-30,-0.0010405987612905898
4244979510,672241,2025-01-06,-0.001241631260797127
4244979510,672241,2025-01-13,-0.0014145495598628655
4244979510,672241,2025-01-20,-0.001578704044001733
4244979510,672241,2025-01-27,-0.0017324994504381852
4244979510,672241,2025-02-03,-0.0018701178862057244
4244979510,672241,2025-02-10,-0.0019326438007463143
4244979510,672241,2025-02-17,-0.001980367183845755
4244979510,672241,2025-02-24,-0.0020996816279759134
4244979510,672241,2025-03-03,-0.002177185491444633
4293110694,672241,2024-11-25,0.0
4293110694,672241,2024-12-02,0.0
4293110694,672241,2024-12-09,0.0
4293110694,672241,2024-12-16,0.0
4293110694,672241,2024-12-23,0.0
4293110694,672241,2024-12-30,0.0
4293110694,672241,2025-01-06,0.0
4293110694,672241,2025-01-13,0.0
4293110694,672241,2025-01-20,0.0
4293110694,672241,2025-01-27,0.0
4293110694,672241,2025-02-03,0.0
4293110694,672241,2025-02-10,0.0
4293110694,672241,2025-02-17,0.0
4293110694,672241,2025-02-24,0.0
4293110694,672241,2025-03-03,0.0
4299736790,672241,2024-11-25,0.08654201574261718
4299736790,672241,2024-12-02,0.08654182630406372
4299736790,672241,2024-12-09,0.08654160297791219
4299736790,672241,2024-12-16,0.08654106945668279
4299736790,672241,2024-12-23,0.08654054692848914
4299736790,672241,2024-12-30,0.08654033778582854
4299736790,672241,2025-01-06,0.08654014138740021
4299736790,672241,2025-01-13,0.08654009975760546
4299736790,672241,2025-01-20,0.08654036960460404
4299736790,672241,2025-01-27,0.08654065212263293
4299736790,672241,2025-02-03,0.08654128993833454
4299736790,672241,2025-02-10,0.08654217508834146
4299736790,672241,2025-02-17,0.08654322818257099
4299736790,672241,2025-02-24,0.08654437237287795
4299736790,672241,2025-03-03,0.08654554875633313
4299740219,672241,2024-11-25,2.45992800997773
4299740219,672241,2024-12-02,2.4596419845832487
4299740219,672241,2024-12-09,2.45945901925096
4299740219,672241,2024-12-16,2.4592576749974415
4299740219,672241,2024-12-23,2.459064982521511
4299740219,672241,2024-12-30,2.4589006106321816
4299740219,672241,2025-01-06,2.4587667780668836
4299740219,672241,2025-01-13,2.4586621339754755
4299740219,672241,2025-01-20,2.458590555171431
4299740219,672241,2025-01-27,2.458559848753639
4299740219,672241,2025-02-03,2.458578492096907
4299740219,672241,2025-02-10,2.4586494422132885
4299740219,672241,2025-02-17,2.458762730751687
4299740219,672241,2025-02-24,2.4589003346199343
4299740219,672241,2025-03-03,2.4590479416506597
4391268112,672241,2024-11-25,0.30937932567208143
4391268112,672241,2024-12-02,0.30937707483672233
4391268112,672241,2024-12-09,0.3093844709797298
4391268112,672241,2024-12-16,0.3093963432664926
4391268112,672241,2024-12-23,0.3094072741625586
4391268112,672241,2024-12-30,0.3094144673945545
4391268112,672241,2025-01-06,0.3094173328138493
4391268112,672241,2025-01-13,0.3094169199701477
4391268112,672241,2025-01-20,0.30941499622062285
4391268112,672241,2025-01-27,0.3094144844383113
4391268112,672241,2025-02-03,0.3094142414804426
4391268112,672241,2025-02-10,0.3094175875878543
4391268112,672241,2025-02-17,0.3094230302602501
4391268112,672241,2025-02-24,0.3094284906207812
4391268112,672241,2025-03-03,0.3094350984656834
4396560443,672241,2024-11-25,0.9387851748277825
4396560443,672241,2024-12-02,0.9663770340157029
4396560443,672241,2024-12-09,0.9936257699335309
4396560443,672241,2024-12-16,1.020528963634983
4396560443,672241,2024-12-23,1.047085861789852
4396560443,672241,2024-12-30,1.0732942779355057
4396560443,672241,2025-01-06,1.0991531693757202
4396560443,672241,2025-01-13,1.1246628495753581
4396560443,672241,2025-01-20,1.1498205243113166
4396560443,672241,2025-01-27,1.1746292927648172
4396560443,672241,2025-02-03,1.1990865653524732
4396560443,672241,2025-02-10,1.2231937546795977
4396560443,672241,2025-02-17,1.2469500793760826
4396560443,672241,2025-02-24,1.2703561159092727
4396560443,672241,2025-03-03,1.2934126846228298
4475480724,672241,2024-11-25,9.280571765453463
4475480724,672241,2024-12-02,10.50253494498506
4475480724,672241,2024-12-09,11.71305715596033
4475480724,672241,2024-12-16,12.91215207773634
4475480724,672241,2024-12-23,14.099810355289485
4475480724,672241,2024-12-30,15.276041754088098
4475480724,672241,2025-01-06,16.440847759257295
4475480724,672241,2025-01-13,17.59422170471933
4475480724,672241,2025-01-20,18.736156476220437
4475480724,672241,2025-01-27,19.86665624833236
4475480724,672241,2025-02-03,20.98570063038857
4475480724,672241,2025-02-10,22.09329998922863
4475480724,672241,2025-02-17,23.189432504257393
4475480724,672241,2025-02-24,24.274093890582705
4475480724,672241,2025-03-03,25.347290964467884
4475481627,672241,2024-11-25,0.16149757129345158
4475481627,672241,2024-12-02,0.16936142623726602
4475481627,672241,2024-12-09,0.1771586088302177
4475481627,672241,2024-12-16,0.18489003118844305
4475481627,672241,2024-12-23,0.1925564064213078
4475481627,672241,2024-12-30,0.200158240429945
4475481627,672241,2025-01-06,0.20769589104677386
4475481627,672241,2025-01-13,0.21516957630392167
4475481627,672241,2025-01-20,0.22257940371145274
4475481627,672241,2025-01-27,0.22992541916873294
4475481627,672241,2025-02-03,0.2372076125110832
4475481627,672241,2025-02-10,0.24442594771597217
4475481627,672241,2025-02-17,0.25158038863671994
4475481627,672241,2025-02-24,0.2586709005623001
4475481627,672241,2025-03-03,0.26569747543352623
4475482043,672241,2024-11-25,0.04275920353676986
4475482043,672241,2024-12-02,0.04504390349162736
4475482043,672241,2024-12-09,0.047305236039545624
4475482043,672241,2024-12-16,0.04954297907908459
4475482043,672241,2024-12-23,0.051756962218184384
4475482043,672241,2024-12-30,0.05394704038946972
4475482043,672241,2025-01-06,0.05611310939644818
4475482043,672241,2025-01-13,0.05825508895255465
4475482043,672241,2025-01-20,0.06037292215020043
4475482043,672241,2025-01-27,0.06246656547110514
4475482043,672241,2025-02-03,0.06453600095264997
4475482043,672241,2025-02-10,0.06658120930847528
4475482043,672241,2025-02-17,0.06860218712040943
4475482043,672241,2025-02-24,0.07059894206642031
4475482043,672241,2025-03-03,0.07257147180646994
4486038235,672241,2024-11-25,0.8995548119138771
4486038235,672241,2024-12-02,0.9625816023623821
4486038235,672241,2024-12-09,1.0250182755637867
4486038235,672241,2024-12-16,1.0868650162054208
4486038235,672241,2024-12-23,1.148122102005577
4486038235,672241,2024-12-30,1.2087898154206884
4486038235,672241,2025-01-06,1.2688683361815432
4486038235,672241,2025-01-13,1.3283577423172945
4486038235,672241,2025-01-20,1.387257989918579
4486038235,672241,2025-01-27,1.4455689600379498
4486038235,672241,2025-02-03,1.5032905369043554
4486038235,672241,2025-02-10,1.5604225397742757
4486038235,672241,2025-02-17,1.616964859330993
4486038235,672241,2025-02-24,1.6729174472508788
4486038235,672241,2025-03-03,1.7282802890573423
4486038328,672241,2024-11-25,0.6870771449181409
4486038328,672241,2024-12-02,0.7425544654446374
4486038328,672241,2024-12-09,0.7975201784043652
4486038328,672241,2024-12-16,0.8519734510258802
4486038328,672241,2024-12-23,0.905913796389824
4486038328,672241,2024-12-30,0.9593410571186516
4486038328,672241,2025-01-06,1.0122551294453037
4486038328,672241,2025-01-13,1.064655961473682
4486038328,672241,2025-01-20,1.1165435940535895
4486038328,672241,2025-01-27,1.1679179666532071
4486038328,672241,2025-02-03,1.2187790934021288
4486038328,672241,2025-02-10,1.2691269352091261
4486038328,672241,2025-02-17,1.3189614964488896
4486038328,672241,2025-02-24,1.3682827452123463
4486038328,672241,2025-03-03,1.4170907034254892
4486038387,672241,2024-11-25,0.7875743310153688
4486038387,672241,2024-12-02,0.7875921869048914
4486038387,672241,2024-12-09,0.7875692531251621
4486038387,672241,2024-12-16,0.7875546887103849
4486038387,672241,2024-12-23,0.7875535628241408
4486038387,672241,2024-12-30,0.7875458211105353
4486038387,672241,2025-01-06,0.7875232197331887
4486038387,672241,2025-01-13,0.7874975291184902
4486038387,672241,2025-01-20,0.7874819018584598
4486038387,672241,2025-01-27,0.7874784603320241
4486038387,672241,2025-02-03,0.7874799097038616
4486038387,672241,2025-02-10,0.7874825920778872
4486038387,672241,2025-02-17,0.7874879900183683
4486038387,672241,2025-02-24,0.7874955568438535
4486038387,672241,2025-03-03,0.7875028728518696
4636511797,672241,2024-11-25,0.0
4636511797,672241,2024-12-02,0.0
4636511797,672241,2024-12-09,0.0
4636511797,672241,2024-12-16,0.0
4636511797,672241,2024-12-23,0.0
4636511797,672241,2024-12-30,0.0
4636511797,672241,2025-01-06,0.0
4636511797,672241,2025-01-13,0.0
4636511797,672241,2025-01-20,0.0
4636511797,672241,2025-01-27,0.0
4636511797,672241,2025-02-03,0.0
4636511797,672241,2025-02-10,0.0
4636511797,672241,2025-02-17,0.0
4636511797,672241,2025-02-24,0.0
4636511797,672241,2025-03-03,0.0
4709870548,672241,2024-11-25,0.0
4709870548,672241,2024-12-02,0.0
4709870548,672241,2024-12-09,0.0
4709870548,672241,2024-12-16,0.0
4709870548,672241,2024-12-23,0.0
4709870548,672241,2024-12-30,0.0
4709870548,672241,2025-01-06,0.0
4709870548,672241,2025-01-13,0.0
4709870548,672241,2025-01-20,0.0
4709870548,672241,2025-01-27,0.0
4709870548,672241,2025-02-03,0.0
4709870548,672241,2025-02-10,0.0
4709870548,672241,2025-02-17,0.0
4709870548,672241,2025-02-24,0.0
4709870548,672241,2025-03-03,0.0
4723833696,672241,2024-11-25,5.046462689076348
4723833696,672241,2024-12-02,2.5460237418370446
4723833696,672241,2024-12-09,1.0460039691972178
4723833696,672241,2024-12-16,3.546198377302062
4723833696,672241,2024-12-23,2.04619561004753
4723833696,672241,2024-12-30,3.0461429726550406
4723833696,672241,2025-01-06,3.5459570288504048
4723833696,672241,2025-01-13,5.0457919811054035
4723833696,672241,2025-01-20,2.5454006759612935
4723833696,672241,2025-01-27,2.545514464501669
4723833696,672241,2025-02-03,5.045617583290138
4723833696,672241,2025-02-10,2.5450487928306966
4723833696,672241,2025-02-17,2.5448685538682128
4723833696,672241,2025-02-24,2.0446055477466234
4723833696,672241,2025-03-03,2.0444943894922933
4723910471,672241,2024-11-25,2.587734875893054
4723910471,672241,2024-12-02,0.6260787396965483
4723910471,672241,2024-12-09,1.6638781008131995
4723910471,672241,2024-12-16,0.701110004732612
4723910471,672241,2024-12-23,1.7377751329036788
4723910471,672241,2024-12-30,0.7738591552526334
4723910471,672241,2025-01-06,0.8093959499954252
4723910471,672241,2025-01-13,1.8443860015959026
4723910471,672241,2025-01-20,0.37879338116510364
4723910471,672241,2025-01-27,2.4126880317399246
4723910471,672241,2025-02-03,0.4459885622162687
